sep=;
"Series";"Time";"Value"
"Temperature C - 247 Olsson";"2021-02-01T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-01T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-02T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-03T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-04T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-05T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-06T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-07T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-08T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-09T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-10T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-11T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-12T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-13T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-14T22:00:00-05:00";null
"Temperature C - 249 Olsson";"2020-08-31T23:00:00-04:00";22.889
"Temperature C - 249 Olsson";"2020-09-01T02:00:00-04:00";22.957
"Temperature C - 249 Olsson";"2020-09-01T05:00:00-04:00";23.019
"Temperature C - 249 Olsson";"2020-09-01T08:00:00-04:00";22.108
"Temperature C - 249 Olsson";"2020-09-01T11:00:00-04:00";21.778
"Temperature C - 249 Olsson";"2020-09-01T14:00:00-04:00";21.657
"Temperature C - 249 Olsson";"2020-09-01T17:00:00-04:00";21.423
"Temperature C - 249 Olsson";"2020-09-01T20:00:00-04:00";21.562
"Temperature C - 249 Olsson";"2020-09-01T23:00:00-04:00";22.031
"Temperature C - 249 Olsson";"2020-09-02T02:00:00-04:00";22.302
"Temperature C - 249 Olsson";"2020-09-02T05:00:00-04:00";22.551
"Temperature C - 249 Olsson";"2020-09-02T08:00:00-04:00";21.955
"Temperature C - 249 Olsson";"2020-09-02T11:00:00-04:00";22.525
"Temperature C - 249 Olsson";"2020-09-02T14:00:00-04:00";23.227
"Temperature C - 249 Olsson";"2020-09-02T17:00:00-04:00";22.731
"Temperature C - 249 Olsson";"2020-09-02T20:00:00-04:00";22.753
"Temperature C - 249 Olsson";"2020-09-02T23:00:00-04:00";23.253
"Temperature C - 249 Olsson";"2020-09-03T02:00:00-04:00";23.542
"Temperature C - 249 Olsson";"2020-09-03T05:00:00-04:00";23.42
"Temperature C - 249 Olsson";"2020-09-03T08:00:00-04:00";22.841
"Temperature C - 249 Olsson";"2020-09-03T11:00:00-04:00";23.23
"Temperature C - 249 Olsson";"2020-09-03T14:00:00-04:00";23.526
"Temperature C - 249 Olsson";"2020-09-03T17:00:00-04:00";23.346
"Temperature C - 249 Olsson";"2020-09-03T20:00:00-04:00";23.588
"Temperature C - 249 Olsson";"2020-09-03T23:00:00-04:00";24.215
"Temperature C - 249 Olsson";"2020-09-04T02:00:00-04:00";24.478
"Temperature C - 249 Olsson";"2020-09-04T05:00:00-04:00";24.012
"Temperature C - 249 Olsson";"2020-09-04T08:00:00-04:00";23.34
"Temperature C - 249 Olsson";"2020-09-04T11:00:00-04:00";23.539
"Temperature C - 249 Olsson";"2020-09-04T14:00:00-04:00";23.539
"Temperature C - 249 Olsson";"2020-09-04T17:00:00-04:00";23.441
"Temperature C - 249 Olsson";"2020-09-04T20:00:00-04:00";23.755
"Temperature C - 249 Olsson";"2020-09-04T23:00:00-04:00";24.349
"Temperature C - 249 Olsson";"2020-09-05T02:00:00-04:00";24.588
"Temperature C - 249 Olsson";"2020-09-05T05:00:00-04:00";24.593
"Temperature C - 249 Olsson";"2020-09-05T08:00:00-04:00";23.684
"Temperature C - 249 Olsson";"2020-09-05T11:00:00-04:00";23.573
"Temperature C - 249 Olsson";"2020-09-05T14:00:00-04:00";23.556
"Temperature C - 249 Olsson";"2020-09-05T17:00:00-04:00";23.494
"Temperature C - 249 Olsson";"2020-09-05T20:00:00-04:00";23.963
"Temperature C - 249 Olsson";"2020-09-05T23:00:00-04:00";24.207
"Temperature C - 249 Olsson";"2020-09-06T02:00:00-04:00";24.306
"Temperature C - 249 Olsson";"2020-09-06T05:00:00-04:00";24.222
"Temperature C - 249 Olsson";"2020-09-06T08:00:00-04:00";23.525
"Temperature C - 249 Olsson";"2020-09-06T11:00:00-04:00";23.522
"Temperature C - 249 Olsson";"2020-09-06T14:00:00-04:00";23.556
"Temperature C - 249 Olsson";"2020-09-06T17:00:00-04:00";23.434
"Temperature C - 249 Olsson";"2020-09-06T20:00:00-04:00";23.821
"Temperature C - 249 Olsson";"2020-09-06T23:00:00-04:00";24.11
"Temperature C - 249 Olsson";"2020-09-07T02:00:00-04:00";24.222
"Temperature C - 249 Olsson";"2020-09-07T05:00:00-04:00";23.731
"Temperature C - 249 Olsson";"2020-09-07T08:00:00-04:00";23.039
"Temperature C - 249 Olsson";"2020-09-07T11:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-07T14:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-07T17:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-07T20:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-07T23:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-08T02:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-08T05:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-08T08:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-08T11:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-08T14:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-08T17:00:00-04:00";23.126
"Temperature C - 249 Olsson";"2020-09-08T20:00:00-04:00";23.543
"Temperature C - 249 Olsson";"2020-09-08T23:00:00-04:00";24.054
"Temperature C - 249 Olsson";"2020-09-09T02:00:00-04:00";24.333
"Temperature C - 249 Olsson";"2020-09-09T05:00:00-04:00";23.921
"Temperature C - 249 Olsson";"2020-09-09T08:00:00-04:00";23.148
"Temperature C - 249 Olsson";"2020-09-09T11:00:00-04:00";23.037
"Temperature C - 249 Olsson";"2020-09-09T14:00:00-04:00";23.037
"Temperature C - 249 Olsson";"2020-09-09T17:00:00-04:00";22.67
"Temperature C - 249 Olsson";"2020-09-09T20:00:00-04:00";22.84
"Temperature C - 249 Olsson";"2020-09-09T23:00:00-04:00";23.344
"Temperature C - 249 Olsson";"2020-09-10T02:00:00-04:00";23.634
"Temperature C - 249 Olsson";"2020-09-10T05:00:00-04:00";23.506
"Temperature C - 249 Olsson";"2020-09-10T08:00:00-04:00";22.781
"Temperature C - 249 Olsson";"2020-09-10T11:00:00-04:00";22.955
"Temperature C - 249 Olsson";"2020-09-10T14:00:00-04:00";23.532
"Temperature C - 249 Olsson";"2020-09-10T17:00:00-04:00";23.201
"Temperature C - 249 Olsson";"2020-09-10T20:00:00-04:00";23.281
"Temperature C - 249 Olsson";"2020-09-10T23:00:00-04:00";23.806
"Temperature C - 249 Olsson";"2020-09-11T02:00:00-04:00";24.083
"Temperature C - 249 Olsson";"2020-09-11T05:00:00-04:00";23.753
"Temperature C - 249 Olsson";"2020-09-11T08:00:00-04:00";23.167
"Temperature C - 249 Olsson";"2020-09-11T11:00:00-04:00";23.427
"Temperature C - 249 Olsson";"2020-09-11T14:00:00-04:00";23.528
"Temperature C - 249 Olsson";"2020-09-11T17:00:00-04:00";23.327
"Temperature C - 249 Olsson";"2020-09-11T20:00:00-04:00";23.486
"Temperature C - 249 Olsson";"2020-09-11T23:00:00-04:00";23.988
"Temperature C - 249 Olsson";"2020-09-12T02:00:00-04:00";24.241
"Temperature C - 249 Olsson";"2020-09-12T05:00:00-04:00";24.389
"Temperature C - 249 Olsson";"2020-09-12T08:00:00-04:00";23.466
"Temperature C - 249 Olsson";"2020-09-12T11:00:00-04:00";22.946
"Temperature C - 249 Olsson";"2020-09-12T14:00:00-04:00";22.596
"Temperature C - 249 Olsson";"2020-09-12T17:00:00-04:00";22.292
"Temperature C - 249 Olsson";"2020-09-12T20:00:00-04:00";22.719
"Temperature C - 249 Olsson";"2020-09-12T23:00:00-04:00";23.031
"Temperature C - 249 Olsson";"2020-09-13T02:00:00-04:00";23.111
"Temperature C - 249 Olsson";"2020-09-13T05:00:00-04:00";23.111
"Temperature C - 249 Olsson";"2020-09-13T08:00:00-04:00";23.136
"Temperature C - 249 Olsson";"2020-09-13T11:00:00-04:00";23.224
"Temperature C - 249 Olsson";"2020-09-13T14:00:00-04:00";23.517
"Temperature C - 249 Olsson";"2020-09-13T17:00:00-04:00";23.156
"Temperature C - 249 Olsson";"2020-09-13T20:00:00-04:00";23.395
"Temperature C - 249 Olsson";"2020-09-13T23:00:00-04:00";23.727
"Temperature C - 249 Olsson";"2020-09-14T02:00:00-04:00";23.914
"Temperature C - 249 Olsson";"2020-09-14T05:00:00-04:00";23.627
"Temperature C - 249 Olsson";"2020-09-14T08:00:00-04:00";22.902
"Temperature C - 249 Olsson";"2020-09-14T11:00:00-04:00";23.123
"Temperature C - 249 Olsson";"2020-09-14T14:00:00-04:00";23.525
"Temperature C - 249 Olsson";"2020-09-14T17:00:00-04:00";23.105
"Temperature C - 249 Olsson";"2020-09-14T20:00:00-04:00";23.028
"Temperature C - 249 Olsson";"2020-09-14T23:00:00-04:00";23.318
"Temperature C - 249 Olsson";"2020-09-15T02:00:00-04:00";23.318
"Temperature C - 249 Olsson";"2020-09-15T05:00:00-04:00";23.202
"Temperature C - 249 Olsson";"2020-09-15T08:00:00-04:00";22.27
"Temperature C - 249 Olsson";"2020-09-15T11:00:00-04:00";22.519
"Temperature C - 249 Olsson";"2020-09-15T14:00:00-04:00";23.437
"Temperature C - 249 Olsson";"2020-09-15T17:00:00-04:00";22.636
"Temperature C - 249 Olsson";"2020-09-15T20:00:00-04:00";22.282
"Temperature C - 249 Olsson";"2020-09-15T23:00:00-04:00";22.333
"Temperature C - 249 Olsson";"2020-09-16T02:00:00-04:00";22.205
"Temperature C - 249 Olsson";"2020-09-16T05:00:00-04:00";22.029
"Temperature C - 249 Olsson";"2020-09-16T08:00:00-04:00";21.507
"Temperature C - 249 Olsson";"2020-09-16T11:00:00-04:00";21.931
"Temperature C - 249 Olsson";"2020-09-16T14:00:00-04:00";22.781
"Temperature C - 249 Olsson";"2020-09-16T17:00:00-04:00";22.117
"Temperature C - 249 Olsson";"2020-09-16T20:00:00-04:00";21.722
"Temperature C - 249 Olsson";"2020-09-16T23:00:00-04:00";21.84
"Temperature C - 249 Olsson";"2020-09-17T02:00:00-04:00";21.827
"Temperature C - 249 Olsson";"2020-09-17T05:00:00-04:00";21.89
"Temperature C - 249 Olsson";"2020-09-17T08:00:00-04:00";21.397
"Temperature C - 249 Olsson";"2020-09-17T11:00:00-04:00";21.079
"Temperature C - 249 Olsson";"2020-09-17T14:00:00-04:00";20.929
"Temperature C - 249 Olsson";"2020-09-17T17:00:00-04:00";20.742
"Temperature C - 249 Olsson";"2020-09-17T20:00:00-04:00";20.829
"Temperature C - 249 Olsson";"2020-09-17T23:00:00-04:00";21.125
"Temperature C - 249 Olsson";"2020-09-18T02:00:00-04:00";21.278
"Temperature C - 249 Olsson";"2020-09-18T05:00:00-04:00";21.488
"Temperature C - 249 Olsson";"2020-09-18T08:00:00-04:00";21.079
"Temperature C - 249 Olsson";"2020-09-18T11:00:00-04:00";21.574
"Temperature C - 249 Olsson";"2020-09-18T14:00:00-04:00";22.569
"Temperature C - 249 Olsson";"2020-09-18T17:00:00-04:00";21.86
"Temperature C - 249 Olsson";"2020-09-18T20:00:00-04:00";21.568
"Temperature C - 249 Olsson";"2020-09-18T23:00:00-04:00";21.69
"Temperature C - 249 Olsson";"2020-09-19T02:00:00-04:00";21.583
"Temperature C - 249 Olsson";"2020-09-19T05:00:00-04:00";21.352
"Temperature C - 249 Olsson";"2020-09-19T08:00:00-04:00";21.147
"Temperature C - 249 Olsson";"2020-09-19T11:00:00-04:00";21.477
"Temperature C - 249 Olsson";"2020-09-19T14:00:00-04:00";22.702
"Temperature C - 249 Olsson";"2020-09-19T17:00:00-04:00";21.718
"Temperature C - 249 Olsson";"2020-09-19T20:00:00-04:00";21.451
"Temperature C - 249 Olsson";"2020-09-19T23:00:00-04:00";21.287
"Temperature C - 249 Olsson";"2020-09-20T02:00:00-04:00";20.981
"Temperature C - 249 Olsson";"2020-09-20T05:00:00-04:00";20.671
"Temperature C - 249 Olsson";"2020-09-20T08:00:00-04:00";21.039
"Temperature C - 249 Olsson";"2020-09-20T11:00:00-04:00";21.494
"Temperature C - 249 Olsson";"2020-09-20T14:00:00-04:00";22.79
"Temperature C - 249 Olsson";"2020-09-20T17:00:00-04:00";21.559
"Temperature C - 249 Olsson";"2020-09-20T20:00:00-04:00";21.241
"Temperature C - 249 Olsson";"2020-09-20T23:00:00-04:00";21.117
"Temperature C - 249 Olsson";"2020-09-21T02:00:00-04:00";20.895
"Temperature C - 249 Olsson";"2020-09-21T05:00:00-04:00";20.931
"Temperature C - 249 Olsson";"2020-09-21T08:00:00-04:00";20.961
"Temperature C - 249 Olsson";"2020-09-21T11:00:00-04:00";21.539
"Temperature C - 249 Olsson";"2020-09-21T14:00:00-04:00";22.88
"Temperature C - 249 Olsson";"2020-09-21T17:00:00-04:00";21.58
"Temperature C - 249 Olsson";"2020-09-21T20:00:00-04:00";21.194
"Temperature C - 249 Olsson";"2020-09-21T23:00:00-04:00";21.063
"Temperature C - 249 Olsson";"2020-09-22T02:00:00-04:00";20.889
"Temperature C - 249 Olsson";"2020-09-22T05:00:00-04:00";20.931
"Temperature C - 249 Olsson";"2020-09-22T08:00:00-04:00";21.054
"Temperature C - 249 Olsson";"2020-09-22T11:00:00-04:00";21.707
"Temperature C - 249 Olsson";"2020-09-22T14:00:00-04:00";23.04
"Temperature C - 249 Olsson";"2020-09-22T17:00:00-04:00";21.946
"Temperature C - 249 Olsson";"2020-09-22T20:00:00-04:00";21.5
"Temperature C - 249 Olsson";"2020-09-22T23:00:00-04:00";21.5
"Temperature C - 249 Olsson";"2020-09-23T02:00:00-04:00";21.448
"Temperature C - 249 Olsson";"2020-09-23T05:00:00-04:00";21.386
"Temperature C - 249 Olsson";"2020-09-23T08:00:00-04:00";21.025
"Temperature C - 249 Olsson";"2020-09-23T11:00:00-04:00";21.289
"Temperature C - 249 Olsson";"2020-09-23T14:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-23T17:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-23T20:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-23T23:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T02:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T05:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T08:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T11:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T14:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T17:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T20:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-24T23:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-25T02:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-25T05:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-25T08:00:00-04:00";null
"Temperature C - 249 Olsson";"2020-09-25T11:00:00-04:00";20.944
"Temperature C - 249 Olsson";"2020-09-25T14:00:00-04:00";20.829
"Temperature C - 249 Olsson";"2020-09-25T17:00:00-04:00";20.855
"Temperature C - 249 Olsson";"2020-09-25T20:00:00-04:00";20.708
"Temperature C - 249 Olsson";"2020-09-25T23:00:00-04:00";20.904
"Temperature C - 249 Olsson";"2020-09-26T02:00:00-04:00";20.944
"Temperature C - 249 Olsson";"2020-09-26T05:00:00-04:00";20.944
"Temperature C - 249 Olsson";"2020-09-26T08:00:00-04:00";21.19
"Temperature C - 249 Olsson";"2020-09-26T11:00:00-04:00";21.477
"Temperature C - 249 Olsson";"2020-09-26T14:00:00-04:00";21.349
"Temperature C - 249 Olsson";"2020-09-26T17:00:00-04:00";21.048
"Temperature C - 249 Olsson";"2020-09-26T20:00:00-04:00";21.296
"Temperature C - 249 Olsson";"2020-09-26T23:00:00-04:00";21.481
"Temperature C - 249 Olsson";"2020-09-27T02:00:00-04:00";21.5
